gestion,codigo_entidad,nombre_entidad,monto_01_tgn,monto_02_tgn_p,monto_03_tgn_ct,monto_04_recon,monto_05_tgn_fcom,monto_06_tgn_pg_n,monto_07_tgn_iehd,monto_08_tgn_idh,monto_09_tgn_ipj,monto_10_tgn_ppet,monto_11_ot_gob,monto_12_total_tgn,monto_13_otros_ingresos,monto_14_recursos_especificos,monto_15_donaciones_internas,monto_16_credito_externo,monto_17_donaciones_externas,total,file
2026,1911,Gobierno Autónomo Municipal de Santa Rosa del Abuná,41750,0,2373588,0,0,0,3110189,0,0,0,5525527,0,157901,0,0,0,0,5683428,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1911_Gobierno_Autónomo_Municipal_de_Santa_Rosa_del_Abuná_objeto_gasto_fuente_total_gastos.pdf
2026,1912,Gobierno Autónomo Municipal de Ingavi (Humaita),12000,0,2148285,0,0,0,2814966,0,0,0,4975251,0,85207,0,0,0,0,5060458,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1912_Gobierno_Autónomo_Municipal_de_Ingavi_Humaita_objeto_gasto_fuente_total_gastos.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,114778,0,1155618,0,0,0,1514243,0,0,0,2784639,0,15088,0,0,0,0,2799727,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_objeto_gasto_fuente_total_gastos.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),47250,0,2078449,0,0,0,2723458,0,0,0,4849157,0,122745,0,0,0,0,4971902,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_objeto_gasto_fuente_total_gastos.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,12000,0,1815733,0,0,0,2379213,0,0,0,4206946,0,50799,0,0,0,0,4257745,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_objeto_gasto_fuente_total_gastos.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,69250,0,2116692,0,0,0,604325,0,0,0,2790267,0,50000,0,0,0,0,2840267,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_objeto_gasto_fuente_total_gastos.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,5213,0,6656856,0,0,0,752434,0,0,0,7414503,0,344739,0,0,0,0,7759242,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_objeto_gasto_fuente_total_gastos.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,1001719,0,1967044,0,0,0,591086,0,0,0,3559849,0,0,0,0,0,0,3559849,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_objeto_gasto_fuente_total_gastos.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,2479559,0,13223922,0,0,0,3973720,0,0,0,19677201,0,683853,0,0,0,0,20361054,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_objeto_gasto_fuente_total_gastos.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,5925,0,4882809,0,0,0,966881,0,0,0,5855615,0,996347,0,0,0,0,6851962,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_objeto_gasto_fuente_total_gastos.pdf
2026,3701,GAIOC de Charagua Iyambae,322755,0,32641622,0,0,0,2969007,0,0,0,35933384,0,2678556,0,0,0,0,38611940,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_objeto_gasto_fuente_total_gastos.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,5407564,0,12611196,0,0,0,1147086,0,0,0,19165846,0,160411,0,0,0,0,19326257,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_objeto_gasto_fuente_total_gastos.pdf
2026,3801,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,0,0,3368949,0,0,0,1233515,0,0,0,4602464,0,300000,0,0,0,0,4902464,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_3801_Gobierno_Indígena_Autónomo_del_Territorio_Indígena_Multiétnico_objeto_gasto_fuente_total_gastos.pdf
2026,4601,Gobierno Autónomo Regional del Gran Chaco,0,0,0,0,0,0,22253924,0,0,0,22253924,0,267551355,0,0,0,0,289805279,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_4601_Gobierno_Autónomo_Regional_del_Gran_Chaco_objeto_gasto_fuente_total_gastos.pdf
2026,901,Gobierno Autónomo Departamental de Chuquisaca,396810577,0,0,0,0,29571765,51863372,0,0,0,478245714,0,269736653,0,34279806,0,0,782262173,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_901_Gobierno_Autónomo_Departamental_de_Chuquisaca_objeto_gasto_fuente_total_gastos.pdf
2026,902,Gobierno Autónomo Departamental de La Paz,1031133431,0,3000,0,59290235,68145909,51866372,0,0,0,1210438947,5758084,461610427,0,0,0,0,1677807458,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_902_Gobierno_Autónomo_Departamental_de_La_Paz_objeto_gasto_fuente_total_gastos.pdf
2026,903,Gobierno Autónomo Departamental de Cochabamba,717430141,0,10546440,0,52814847,51948420,51863372,0,0,0,884603220,0,215826587,0,119184,0,0,1100548991,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_903_Gobierno_Autónomo_Departamental_de_Cochabamba_objeto_gasto_fuente_total_gastos.pdf
2026,904,Gobierno Autónomo Departamental de Oruro,281627179,0,177357,0,2014838,29095041,51883372,0,0,0,364797787,0,215003822,0,137350049,0,0,717151658,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_904_Gobierno_Autónomo_Departamental_de_Oruro_objeto_gasto_fuente_total_gastos.pdf
2026,905,Gobierno Autónomo Departamental de Potosí,368741239,0,5441757,0,0,33652805,51863372,0,0,0,459699173,0,1018619027,0,0,0,0,1478318200,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_905_Gobierno_Autónomo_Departamental_de_Potosí_objeto_gasto_fuente_total_gastos.pdf
2026,906,Gobierno Autónomo Departamental de Tarija,387052849,0,0,0,0,28524240,53859823,0,0,0,469436912,0,371102587,0,0,0,0,840539499,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_906_Gobierno_Autónomo_Departamental_de_Tarija_objeto_gasto_fuente_total_gastos.pdf
2026,907,Gobierno Autónomo Departamental de Santa Cruz,955161153,0,0,19976571,27924120,69623949,52912742,0,0,0,1125598535,0,761527388,0,217558648,0,0,2104684571,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_907_Gobierno_Autónomo_Departamental_de_Santa_Cruz_objeto_gasto_fuente_total_gastos.pdf
2026,908,Gobierno Autónomo Departamental del Beni,310424664,0,0,0,2067093,27618069,52856612,0,0,0,392966438,0,127784563,0,0,219520,0,520970521,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_908_Gobierno_Autónomo_Departamental_del_Beni_objeto_gasto_fuente_total_gastos.pdf
2026,909,Gobierno Autónomo Departamental de Pando,125745686,0,0,0,0,22097636,51863372,0,0,0,199706694,0,52384790,0,0,137200,0,252228684,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_909_Gobierno_Autónomo_Departamental_de_Pando_objeto_gasto_fuente_total_gastos.pdf
