gestion,codigo_entidad,nombre_entidad,rubro,rubro_padre,nivel_rubro,descripcion,entidad_otorgante,fuente,organismo,importe,es_detalle,es_resumen,file
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,12.1,12,2,Venta de Bienes de las Administraciones Públicas,0000,20,230,40000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,20000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,230,10000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,13,,1,INGRESOS POR IMPUESTOS,,,,3000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,13.3,13,2,Impuestos Municipales,,,,3000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,1000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,13.3.9,13.3,3,Otros,0999,20,210,2000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,14,,1,REGALIAS,,,,411347,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,14.1,14,2,Regalías Mineras,0999,20,220,411347,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,90000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,15.1,15,2,Tasas,0000,20,210,10000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,15.3,15,2,Patentes y Concesiones,,,,80000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,15.3.4,15.3,3,Patentes Municipales,0000,20,210,80000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,19,,1,TRANSFERENCIAS CORRIENTES,,,,5805615,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,19.2,19,2,Del Sector Público No Financiero,,,,5805615,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,5805615,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,5925,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,4832809,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,966881,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,35,,1,DISMINUCIÓN Y COBRO DE OTROS ACTIVOS FINANCIEROS,,,,460000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,35.1,35,2,Disminución del Activo Disponible,,,,460000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,20,220,400000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,20,230,10000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,41,113,50000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,80000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,80000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,13,,1,INGRESOS POR IMPUESTOS,,,,2165000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,13.3,13,2,Impuestos Municipales,,,,2165000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,2000000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,100000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,50000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,13.3.7,13.3,3,IMPUESTO MUNICIPAL A LA TRANSFERENCIA DE VEHÍCULOS AUTOMOTORES,0999,20,210,15000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,433556,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,15.1,15,2,Tasas,0000,20,210,135000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,15.3,15,2,Patentes y Concesiones,,,,228556,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,15.3.1,15.3,3,Patentes Forestales,0312,20,230,178556,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,15.3.4,15.3,3,Patentes Municipales,0000,20,210,50000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,15.9,15,2,Otros Ingresos,,,,70000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,15.9.9,15.9,3,Otros Ingresos no Especificados,0999,20,210,70000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,19,,1,TRANSFERENCIAS CORRIENTES,,,,35630060,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,19.2,19,2,Del Sector Público No Financiero,,,,35630060,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,35630060,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,19431,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,1547187,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,32641622,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,1421820,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,23,,1,TRANSFERENCIAS DE CAPITAL,,,,303324,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,23.2,23,2,Del Sector Público No Financiero,,,,303324,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,303324,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,303324,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,13,,1,INGRESOS POR IMPUESTOS,,,,65000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,13.3,13,2,Impuestos Municipales,,,,65000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,50000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,15000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,95411,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,15.1,15,2,Tasas,0000,20,210,10000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,15.3,15,2,Patentes y Concesiones,,,,10411,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,15.3.1,15.3,3,Patentes Forestales,0312,20,230,10411,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,15.9,15,2,Otros Ingresos,,,,75000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,15.9.9,15.9,3,Otros Ingresos no Especificados,0999,20,210,75000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19,,1,TRANSFERENCIAS CORRIENTES,,,,13771182,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19.2,19,2,Del Sector Público No Financiero,,,,13771182,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,13771182,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,12900,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,597761,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,12611196,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,549325,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,23,,1,TRANSFERENCIAS DE CAPITAL,,,,5394664,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,23.2,23,2,Del Sector Público No Financiero,,,,5394664,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,5394664,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,5394664,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3801,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,5000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3801_Gobierno_Indígena_Autónomo_del_Territorio_Indígena_Multiétnico_recursos_por_rubro.pdf
