gestion,codigo_entidad,nombre_entidad,objeto_gasto,objeto_padre,nivel_objeto,descripcion,entidad_transferencia,file,fuente_columna,monto
2026,1266,Gobierno Autónomo Municipal de Coripata,3.9.7,3.9,3,ÚTILES Y MATERIALES ELÉCTRICOS,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,118583
2026,1266,Gobierno Autónomo Municipal de Coripata,3.9.8,3.9,3,Otros Repuestos y Accesorios,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,282568
2026,1266,Gobierno Autónomo Municipal de Coripata,3.9.9.90,3.9.9,4,Otros Materiales y Suministros,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,152000
2026,1266,Gobierno Autónomo Municipal de Coripata,4.2.2.30,4.2.2,4,O Pr t i r v a a s d C o onstrucciones y Mejoras de Bienes Públicos de Dominio,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,2470739
2026,1266,Gobierno Autónomo Municipal de Coripata,4.3.1.10,4.3.1,4,Equipo de Oficina y Muebles,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,275000
2026,1266,Gobierno Autónomo Municipal de Coripata,4.3.3.30,4.3.3,4,MAQUINARIA Y EQUIPO DE TRANSPORTE,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,800000
2026,1266,Gobierno Autónomo Municipal de Coripata,4.3.6,4.3,3,Equipo Educacional y Recreativo,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,100000
2026,1266,Gobierno Autónomo Municipal de Coripata,5.7.1,5.7,3,Incremento de Caja y Bancos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,2001214
2026,1266,Gobierno Autónomo Municipal de Coripata,6.1.1,6.1,3,Amortización de la Deuda Pública Interna a Corto Plazo,0862,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1490910
2026,1266,Gobierno Autónomo Municipal de Coripata,6.1.2,6.1,3,Intereses de la Deuda Pública Interna a Corto Plazo,0862,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,123608
2026,1266,Gobierno Autónomo Municipal de Coripata,7.1.6.10,7.1.6,4,A LU P C E R R O SONAS E INSTITUCIONES PRIVADAS SIN FINES DE,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,396513
2026,1266,Gobierno Autónomo Municipal de Coripata,7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0053,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,2254
2026,1266,Gobierno Autónomo Municipal de Coripata,7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0099,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,338052
2026,1267,Gobierno Autónomo Municipal de Ixiamas,1.1.4,1.1,3,Aguinaldos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,134800
2026,1267,Gobierno Autónomo Municipal de Ixiamas,1.1.6,1.1,3,Asignaciones Familiares,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,20000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,1.1.7,1.1,3,Sueldos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1617600
2026,1267,Gobierno Autónomo Municipal de Ixiamas,1.3.1.10,1.3.1,4,Régimen de Corto Plazo (Salud),0417,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,161760
2026,1267,Gobierno Autónomo Municipal de Ixiamas,1.3.1.20,1.3.1,4,PRIMA DE RIESGO PROFESIONAL RÉGIMEN DE LARGO PLAZO,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,27661
2026,1267,Gobierno Autónomo Municipal de Ixiamas,1.3.1.31,1.3.1,4,Aporte Patronal Solidario 3.5%,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,56616
2026,1267,Gobierno Autónomo Municipal de Ixiamas,1.3.2,1.3,3,Aporte Patronal para Vivienda,0342,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,32352
2026,1267,Gobierno Autónomo Municipal de Ixiamas,2.1.2,2.1,3,Energía Eléctrica,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,55000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,2.4.1.20,2.4.1,4,"M Y A E N Q T U E IP N O IM S IENTO Y REPARACIÓN DE VEHÍCULOS, MAQUINARIA",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,40000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,2.5.1.20,2.5.1,4,GASTOS ESPECIALIZADOS POR ATENCIÓN MÉDICA Y OTROS,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1609123
2026,1267,Gobierno Autónomo Municipal de Ixiamas,2.5.2.10,2.5.2,4,Consultorías por Producto,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,65703
2026,1267,Gobierno Autónomo Municipal de Ixiamas,2.5.2.20,2.5.2,4,CONSULTORES INDIVIDUALES DE LÍNEA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1962600
2026,1267,Gobierno Autónomo Municipal de Ixiamas,2.5.9,2.5,3,Servicios Manuales,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,50000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,2.6.9.90,2.6.9,4,Otros,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1264008
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.1.1.20,3.1.1,4,Gastos por Alimentación y Otros Similares,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,65000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.1.1.30,3.1.1,4,Alimentación Complementaria Escolar,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,700000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.2.1,3.2,3,Papel,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,40000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.4.1.10,3.4.1,4,"Combustibles, Lubricantes y Derivados para Consumo",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,170000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.4.5,3.4,3,Productos de Minerales no Metálicos y Plásticos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,50000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.4.6,3.4,3,Productos Metálicos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,40000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.9.2,3.9,3,Material Deportivo y Recreativo,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,100000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.9.5,3.9,3,ÚTILES DE ESCRITORIO Y OFICINA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,45000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,3.9.9.90,3.9.9,4,Otros Materiales y Suministros,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,736790
2026,1267,Gobierno Autónomo Municipal de Ixiamas,4.2.2.30,4.2.2,4,O Pr t i r v a a s d C o onstrucciones y Mejoras de Bienes Públicos de Dominio,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,9068902
2026,1267,Gobierno Autónomo Municipal de Ixiamas,4.2.2.40,4.2.2,4,S D u o p m e in rv io is i ó P n ri v d a e d C o onstrucciones y Mejoras de Bienes Públicos de,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,454249
2026,1267,Gobierno Autónomo Municipal de Ixiamas,4.3.6,4.3,3,Equipo Educacional y Recreativo,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,100000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,4.6.3.10,4.6.3,4,Consultoría por Producto,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,140000
2026,1267,Gobierno Autónomo Municipal de Ixiamas,6.1.1,6.1,3,Amortización de la Deuda Pública Interna a Corto Plazo,0862,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,686247
2026,1267,Gobierno Autónomo Municipal de Ixiamas,7.1.6.10,7.1.6,4,A LU P C E R R O SONAS E INSTITUCIONES PRIVADAS SIN FINES DE,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,227276
2026,1267,Gobierno Autónomo Municipal de Ixiamas,7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0053,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1177
2026,1267,Gobierno Autónomo Municipal de Ixiamas,7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0099,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,176548
2026,1267,Gobierno Autónomo Municipal de Ixiamas,9.9.1,9.9,3,Provisiones para Gastos de Capital,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1255947
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,1.5.4,1.5,3,Otras Previsiones,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1192927
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.1.1,2.1,3,Comunicaciones,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,10000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.1.2,2.1,3,Energía Eléctrica,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,350000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.1.4,2.1,3,TELEFONÍA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,10000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.1.6,2.1,3,INTERNET,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,30000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.2.1.10,2.2.1,4,Pasajes al Interior del País,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,111000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.2.2.10,2.2.2,4,Viáticos por Viajes al Interior del País,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,65000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.2.6,2.2,3,Transporte de Personal,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,117736
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.3.1,2.3,3,ALQUILER DE INMUEBLES,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,25928
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.3.2,2.3,3,Alquiler de Equipos y Maquinarias,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,356121
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.3.4,2.3,3,Otros Alquileres,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,2000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.4.1.10,2.4.1,4,Mantenimiento y Reparación de Inmuebles,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,509199
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.4.1.20,2.4.1,4,"M Y A E N Q T U E IP N O IM S IENTO Y REPARACIÓN DE VEHÍCULOS, MAQUINARIA",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,318950
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.5.2.10,2.5.2,4,Consultorías por Producto,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,40000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.5.2.20,2.5.2,4,CONSULTORES INDIVIDUALES DE LÍNEA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,1933909
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.5.3,2.5,3,Comisiones y Gastos Bancarios,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,15000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.5.5,2.5,3,Publicidad,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,10000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.5.6,2.5,3,"Servicios de Imprenta, Fotocopiado y Fotográficos",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,81800
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.5.9,2.5,3,Servicios Manuales,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,540895
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.6.2,2.6,3,Gastos Judiciales,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,10000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.6.9.30,2.6.9,4,Pago por Trabajos Dirigidos y Pasantías,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,20000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,2.6.9.90,2.6.9,4,Otros,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,171430
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.1.1.10,3.1.1,4,EVENTUAL Y CONSULTORES INDIVIDUALES DE LÍNEA DE LAS,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,4893
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.1.1.20,3.1.1,4,Gastos por Alimentación y Otros Similares,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,71520
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.1.1.30,3.1.1,4,Alimentación Complementaria Escolar,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,543905
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.1.1.40,3.1.1,4,"A Y L O IM T E R N A T S A E C S IÓ PE N C H ÍF O IC SP A I S TALARIA, PENITENCIARIA, AERONAVES",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,144000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.2.1,3.2,3,Papel,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,26000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.4.1.10,3.4.1,4,"Combustibles, Lubricantes y Derivados para Consumo",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,95300
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.4.2,3.4,3,Productos Químicos y Farmacéuticos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,980000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.9.1,3.9,3,MATERIAL DE LIMPIEZA E HIGIENE,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,80000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.9.2,3.9,3,Material Deportivo y Recreativo,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,25000
2026,1268,Gobierno Autónomo Municipal de San Buenaventura,3.9.5,3.9,3,ÚTILES DE ESCRITORIO Y OFICINA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_objeto_gasto_fuente_total_gastos.pdf,monto_11_ot_gob,182100
